;testcase_id;word_num;word;label
12704;336;10;на;O
12705;336;11;эндпоинт;O
12706;336;12;"""";O
12707;336;13;/developer/api/version;B-ENDPOINT
12708;336;14;"""";O
12709;336;15;с;O
12710;336;16;обновленной;O
12711;336;17;версией;O
12712;336;18;api;O
12713;336;19;.;O
12714;336;20;ожидаемый;O
12715;336;21;ответ;O
12716;336;22;:;O
12717;336;23;подтверждение;O
12718;336;24;успешного;O
12719;336;25;обновления;O
12720;336;26;версии;O
12721;336;27;api;O
12722;336;28;.;O
12723;337;0;менеджер;B-ACTOR
12724;337;1;изменяет;O
12725;337;2;режим;O
12726;337;3;работы;O
12727;337;4;отдела;O
12728;337;5;.;O
12729;337;6;действие;O
12730;337;7;:;O
12731;337;8;put;B-REQUEST_TYPE
12732;337;9;-;O
12733;337;10;запрос;O
12734;337;11;на;O
12735;337;12;эндпоинт;O
12736;337;13;"""";O
12737;337;14;/department/work-mode;B-ENDPOINT
12738;337;15;"""";O
12739;337;16;с;O
12740;337;17;обновленным;O
12741;337;18;режимом;O
12742;337;19;работы;O
12743;337;20;отдела;O
12744;337;21;.;O
12745;337;22;ожидаемый;O
12746;337;23;ответ;O
12747;337;24;:;O
12748;337;25;подтверждение;O
12749;337;26;успешного;O
12750;337;27;обновления;O
12751;337;28;режима;O
12752;337;29;работы;O
12753;337;30;отдела;O
12754;337;31;.;O
12755;338;0;аналитик;B-ACTOR
12756;338;1;изменяет;O
12757;338;2;данные;O
12758;338;3;в;O
12759;338;4;отчете;O
12760;338;5;о;O
12761;338;6;продажах;O
12762;338;7;.;O
12763;338;8;действие;O
12764;338;9;:;O
12765;338;10;put;B-REQUEST_TYPE
12766;338;11;-;O
12767;338;12;запрос;O
12768;338;13;на;O
12769;338;14;эндпоинт;O
12770;338;15;"""";O
12771;338;16;/analytics/sales/report/{report_id};B-ENDPOINT
12772;338;17;"""";O
12773;338;18;с;O
12774;338;19;обновленными;O
12775;338;20;данными;O
12776;338;21;о;O
12777;338;22;продажах;O
12778;338;23;.;O
12779;338;24;ожидаемый;O
12780;338;25;ответ;O
12781;338;26;:;O
12782;338;27;подтверждение;O
12783;338;28;успешного;O
12784;338;29;обновления;O
12785;338;30;данных;O
12786;338;31;в;O
12787;338;32;отчете;O
12788;338;33;о;O
12789;338;34;продажах;O
12790;338;35;.;O
12791;339;0;директор;B-ACTOR
12792;339;1;магазина;I-ACTOR
12793;339;2;изменяет;O
12794;339;3;график;O
12795;339;4;работы;O
12796;339;5;.;O
12797;339;6;действие;O
12798;339;7;:;O
12799;339;8;put;B-REQUEST_TYPE
12800;339;9;-;O
12801;339;10;запрос;O
12802;339;11;на;O
12803;339;12;эндпоинт;O
12804;339;13;"""";O
12805;339;14;/store/working-hours;B-ENDPOINT
12806;339;15;"""";O
12807;339;16;с;O
12808;339;17;обновленным;O
12809;339;18;графиком;O
12810;339;19;работы;O
12811;339;20;магазина;O
12812;339;21;.;O
12813;339;22;ожидаемый;O
12814;339;23;ответ;O
12815;339;24;:;O
12816;339;25;подтверждение;O
12817;339;26;успешного;O
12818;339;27;обновления;O
12819;339;28;графика;O
12820;339;29;работы;O
12821;339;30;магазина;O
12822;339;31;.;O
12823;340;0;технический;B-ACTOR
12824;340;1;специалист;I-ACTOR
12825;340;2;изменяет;O
12826;340;3;конфигурацию;O
12827;340;4;маршрутизатора;O
12828;340;5;.;O
12829;340;6;действие;O
12830;340;7;:;O
12831;340;8;put;B-REQUEST_TYPE
12832;340;9;-;O
12833;340;10;запрос;O
12834;340;11;на;O
12835;340;12;эндпоинт;O
12836;340;13;"""";O
12837;340;14;/network/router/configuration;B-ENDPOINT
12838;340;15;"""";O
12839;340;16;с;O
12840;340;17;обновленными;O
12841;340;18;настройками;O
12842;340;19;маршрутизатора;O
12843;340;20;.;O
12844;340;21;ожидаемый;O
12845;340;22;ответ;O
12846;340;23;:;O
12847;340;24;подтверждение;O
12848;340;25;успешного;O
12849;340;26;обновления;O
12850;340;27;конфигурации;O
12851;340;28;маршрутизатора;O
12852;340;29;.;O
12853;341;0;продавец;B-ACTOR
12854;341;1;изменяет;O
12855;341;2;параметры;O
12856;341;3;доставки;O
12857;341;4;товара;O
12858;341;5;.;O
12859;341;6;действие;O
12860;341;7;:;O
12861;341;8;put;B-REQUEST_TYPE
12862;341;9;-;O
12863;341;10;запрос;O
12864;341;11;на;O
12865;341;12;эндпоинт;O
12866;341;13;"""";O
12867;341;14;/seller/products/{product_id}/delivery-options;B-ENDPOINT
12868;341;15;"""";O
12869;341;16;с;O
12870;341;17;обновленными;O
12871;341;18;параметрами;O
12872;341;19;доставки;O
12873;341;20;.;O
12874;341;21;ожидаемый;O
12875;341;22;ответ;O
12876;341;23;:;O
12877;341;24;подтверждение;O
12878;341;25;успешного;O
12879;341;26;обновления;O
12880;341;27;параметров;O
12881;341;28;доставки;O
12882;341;29;товара;O
12883;341;30;.;O
12884;342;0;администратор;B-ACTOR
12885;342;1;системы;I-ACTOR
12886;342;2;изменяет;O
12887;342;3;параметры;O
12888;342;4;безопасности;O
12889;342;5;приложения;O
12890;342;6;.;O
12891;342;7;действие;O
12892;342;8;:;O
12893;342;9;put;B-REQUEST_TYPE
12894;342;10;-;O
12895;342;11;запрос;O
12896;342;12;на;O
12897;342;13;эндпоинт;O
12898;342;14;"""";O
12899;342;15;/admin/application/security-settings;B-ENDPOINT
12900;342;16;"""";O
12901;342;17;с;O
12902;342;18;обновленными;O
12903;342;19;параметрами;O
12904;342;20;безопасности;O
12905;342;21;приложения;O
12906;342;22;.;O
12907;342;23;ожидаемый;O
12908;342;24;ответ;O
12909;342;25;:;O
12910;342;26;подтверждение;O
12911;342;27;успешного;O
12912;342;28;обновления;O
12913;342;29;параметров;O
12914;342;30;безопасности;O
12915;342;31;приложения;O
12916;342;32;.;O
12917;343;0;контент;O
12918;343;1;-;O
12919;343;2;менеджер;O
12920;343;3;изменяет;O
12921;343;4;шаблон;O
12922;343;5;электронного;O
12923;343;6;письма;O
12924;343;7;.;O
12925;343;8;действие;O
12926;343;9;:;O
12927;343;10;put;B-REQUEST_TYPE
12928;343;11;-;O
12929;343;12;запрос;O
12930;343;13;на;O
12931;343;14;эндпоинт;O
12932;343;15;"""";O
12933;343;16;/content/email-templates/{template_id};B-ENDPOINT
12934;343;17;"""";O
12935;343;18;с;O
12936;343;19;обновленным;O
12937;343;20;шаблоном;O
12938;343;21;электронного;O
12939;343;22;письма;O
12940;343;23;.;O
12941;343;24;ожидаемый;O
12942;343;25;ответ;O
12943;343;26;:;O
12944;343;27;подтверждение;O
12945;343;28;успешного;O
12946;343;29;обновления;O
12947;343;30;шаблона;O
12948;343;31;электронного;O
12949;343;32;письма;O
12950;343;33;.;O
12951;344;0;руководитель;B-ACTOR
12952;344;1;изменяет;O
12953;344;2;рабочие;O
12954;344;3;места;O
12955;344;4;сотрудников;O
12956;344;5;в;O
12957;344;6;офисе;O
12958;344;7;.;O
12959;344;8;действие;O
12960;344;9;:;O
12961;344;10;put;B-REQUEST_TYPE
12962;344;11;-;O
12963;344;12;запрос;O
12964;344;13;на;O
12965;344;14;эндпоинт;O
12966;344;15;"""";O
12967;344;16;/manager/office/workstations;B-ENDPOINT
12968;344;17;"""";O
12969;344;18;с;O
12970;344;19;обновленным;O
12971;344;20;распределением;O
12972;344;21;рабочих;O
12973;344;22;мест;O
12974;344;23;.;O
12975;344;24;ожидаемый;O
12976;344;25;ответ;O
12977;344;26;:;O
12978;344;27;подтверждение;O
12979;344;28;успешного;O
12980;344;29;обновления;O
12981;344;30;рабочих;O
12982;344;31;мест;O
12983;344;32;сотрудников;O
12984;344;33;в;O
12985;344;34;офисе;O
12986;344;35;.;O
12987;345;0;финансовый;B-ACTOR
12988;345;1;директор;I-ACTOR
12989;345;2;изменяет;O
12990;345;3;курс;O
12991;345;4;валюты;O
12992;345;5;.;O
12993;345;6;действие;O
12994;345;7;:;O
12995;345;8;put;B-REQUEST_TYPE
12996;345;9;-;O
12997;345;10;запрос;O
12998;345;11;на;O
12999;345;12;эндпоинт;O
13000;345;13;"""";O
13001;345;14;/finance/currency/exchange-rate;B-ENDPOINT
13002;345;15;"""";O
13003;345;16;с;O
13004;345;17;обновленным;O
13005;345;18;курсом;O
13006;345;19;валюты;O
13007;345;20;.;O
13008;345;21;ожидаемый;O
13009;345;22;ответ;O
13010;345;23;:;O
13011;345;24;подтверждение;O
13012;345;25;успешного;O
13013;345;26;обновления;O
13014;345;27;курса;O
13015;345;28;валюты;O
13016;345;29;.;O
13017;346;0;менеджер;B-ACTOR
13018;346;1;изменяет;O
13019;346;2;цветовую;O
13020;346;3;схему;O
13021;346;4;интерфейса;O
13022;346;5;приложения;O
13023;346;6;.;O
13024;346;7;действие;O
13025;346;8;:;O
13026;346;9;put;B-REQUEST_TYPE
13027;346;10;-;O
13028;346;11;запрос;O
13029;346;12;на;O
13030;346;13;эндпоинт;O
13031;346;14;"""";O
13032;346;15;/manager/application/interface/colors;B-ENDPOINT
13033;346;16;"""";O
13034;346;17;с;O
13035;346;18;обновленной;O
13036;346;19;цветовой;O
13037;346;20;схемой;O
13038;346;21;.;O
13039;346;22;ожидаемый;O
13040;346;23;ответ;O
13041;346;24;:;O
13042;346;25;подтверждение;O
13043;346;26;успешного;O
13044;346;27;обновления;O
13045;346;28;цветовой;O
13046;346;29;схемы;O
13047;346;30;интерфейса;O
13048;346;31;приложения;O
13049;346;32;.;O
13050;347;0;администратор;B-ACTOR
13051;347;1;изменяет;O
13052;347;2;политику;O
13053;347;3;паролей;O
13054;347;4;в;O
13055;347;5;системе;O
13056;347;6;.;O
13057;347;7;действие;O
13058;347;8;:;O
13059;347;9;put;B-REQUEST_TYPE
13060;347;10;-;O
13061;347;11;запрос;O
13062;347;12;на;O
13063;347;13;эндпоинт;O
13064;347;14;"""";O
13065;347;15;/admin/password-policy;B-ENDPOINT
13066;347;16;"""";O
13067;347;17;с;O
13068;347;18;обновленной;O
13069;347;19;политикой;O
13070;347;20;паролей;O
13071;347;21;.;O
13072;347;22;ожидаемый;O
13073;347;23;ответ;O
13074;347;24;:;O
13075;347;25;подтверждение;O
13076;347;26;успешного;O
13077;347;27;обновления;O
13078;347;28;политики;O
13079;347;29;паролей;O
13080;347;30;в;O
13081;347;31;системе;O
13082;347;32;.;O
13083;348;0;программист;B-ACTOR
13084;348;1;изменяет;O
13085;348;2;настройки;O
13086;348;3;компилятора;O
13087;348;4;.;O
13088;348;5;действие;O
13089;348;6;:;O
13090;348;7;put;B-REQUEST_TYPE
13091;348;8;-;O
13092;348;9;запрос;O
13093;348;10;на;O
13094;348;11;эндпоинт;O
13095;348;12;"""";O
13096;348;13;/developer/compiler/settings;B-ENDPOINT
13097;348;14;"""";O
13098;348;15;с;O
13099;348;16;обновленными;O
13100;348;17;настройками;O
13101;348;18;компилятора;O
13102;348;19;.;O
13103;348;20;ожидаемый;O
13104;348;21;ответ;O
13105;348;22;:;O
13106;348;23;подтверждение;O
13107;348;24;успешного;O
13108;348;25;обновления;O
13109;348;26;настроек;O
13110;348;27;компилятора;O
13111;348;28;.;O
13112;349;0;редактор;B-ACTOR
13113;349;1;изменяет;O
13114;349;2;форматирование;O
13115;349;3;текста;O
13116;349;4;в;O
13117;349;5;документе;O
13118;349;6;.;O
13119;349;7;действие;O
13120;349;8;:;O
13121;349;9;put;B-REQUEST_TYPE
13122;349;10;-;O
13123;349;11;запрос;O
13124;349;12;на;O
13125;349;13;эндпоинт;O
13126;349;14;"""";O
13127;349;15;/editor/document/{document_id}/formatting;B-ENDPOINT
13128;349;16;"""";O
13129;349;17;с;O
13130;349;18;обновленным;O
13131;349;19;форматированием;O
13132;349;20;текста;O
13133;349;21;.;O
13134;349;22;ожидаемый;O
13135;349;23;ответ;O
13136;349;24;:;O
13137;349;25;подтверждение;O
13138;349;26;успешного;O
13139;349;27;обновления;O
13140;349;28;форматирования;O
13141;349;29;текста;O
13142;349;30;в;O
13143;349;31;документе;O
13144;349;32;.;O
13145;350;0;покупатель;B-ACTOR
13146;350;1;пытается;O
13147;350;2;изменить;O
13148;350;3;цену;O
13149;350;4;товара;O
13150;350;5;в;O
13151;350;6;магазине;O
13152;350;7;.;O
13153;350;8;действие;O
13154;350;9;:;O
13155;350;10;put;B-REQUEST_TYPE
13156;350;11;-;O
13157;350;12;запрос;O
13158;350;13;на;O
13159;350;14;эндпоинт;O
13160;350;15;"""";O
13161;350;16;/store/products/{product_id}/price;B-ENDPOINT
13162;350;17;"""";O
13163;350;18;с;O
13164;350;19;недопустимой;O
13165;350;20;операцией;O
13166;350;21;для;O
13167;350;22;покупателя;O
13168;350;23;.;O
13169;350;24;ожидаемый;O
13170;350;25;ответ;O
13171;350;26;:;O
13172;350;27;код;O
13173;350;28;ошибки;O
13174;350;29;403;B-RESPONSE_CODE
13175;350;30;-;O
13176;350;31;доступ;O
13177;350;32;запрещен;O
13178;350;33;.;O
13179;351;0;администратор;B-ACTOR
13180;351;1;пытается;O
13181;351;2;изменить;O
13182;351;3;личные;O
13183;351;4;данные;O
13184;351;5;другого;O
13185;351;6;пользователя;O
13186;351;7;.;O
13187;351;8;действие;O
13188;351;9;:;O
13189;351;10;put;B-REQUEST_TYPE
13190;351;11;-;O
13191;351;12;запрос;O
13192;351;13;на;O
13193;351;14;эндпоинт;O
13194;351;15;"""";O
13195;351;16;/admin/users/{user_id}/personal-info;B-ENDPOINT
13196;351;17;"""";O
13197;351;18;без;O
13198;351;19;необходимых;O
13199;351;20;разрешений;O
13200;351;21;.;O
13201;351;22;ожидаемый;O
13202;351;23;ответ;O
13203;351;24;:;O
13204;351;25;код;O
13205;351;26;ошибки;O
13206;351;27;403;B-RESPONSE_CODE
13207;351;28;-;O
13208;351;29;отказано;O
13209;351;30;в;O
13210;351;31;доступе;O
13211;351;32;к;O
13212;351;33;изменению;O
13213;351;34;личных;O
13214;351;35;данных;O
13215;351;36;.;O
13216;352;0;менеджер;B-ACTOR
13217;352;1;магазина;I-ACTOR
13218;352;2;пытается;O
13219;352;3;изменить;O
13220;352;4;статус;O
13221;352;5;заказа;O
13222;352;6;в;O
13223;352;7;другом;O
13224;352;8;магазине;O
13225;352;9;.;O
13226;352;10;действие;O
13227;352;11;:;O
13228;352;12;put;B-REQUEST_TYPE
13229;352;13;-;O
13230;352;14;запрос;O
13231;352;15;на;O
13232;352;16;эндпоинт;O
13233;352;17;"""";O
13234;352;18;/store/orders/{order_id}/status;B-ENDPOINT
13235;352;19;"""";O
13236;352;20;с;O
13237;352;21;неверными;O
13238;352;22;данными;O
13239;352;23;о;O
13240;352;24;заказе;O
13241;352;25;.;O
13242;352;26;ожидаемый;O
13243;352;27;ответ;O
13244;352;28;:;O
13245;352;29;код;O
13246;352;30;ошибки;O
13247;352;31;404;B-RESPONSE_CODE
13248;352;32;-;O
13249;352;33;заказ;O
13250;352;34;не;O
13251;352;35;найден;O
13252;352;36;.;O
13253;353;0;клиент;B-ACTOR
13254;353;1;пытается;O
13255;353;2;изменить;O
13256;353;3;свое;O
13257;353;4;финансовое;O
13258;353;5;состояние;O
13259;353;6;через;O
13260;353;7;api;O
13261;353;8;.;O
13262;353;9;действие;O
13263;353;10;:;O
13264;353;11;put;B-REQUEST_TYPE
13265;353;12;-;O
13266;353;13;запрос;O
13267;353;14;на;O
13268;353;15;эндпоинт;O
13269;353;16;"""";O
13270;353;17;/client/financial-status;B-ENDPOINT
13271;353;18;"""";O
13272;353;19;с;O
13273;353;20;недопустимыми;O
13274;353;21;данными;O
13275;353;22;о;O
13276;353;23;финансах;O
13277;353;24;.;O
13278;353;25;ожидаемый;O
13279;353;26;ответ;O
13280;353;27;:;O
13281;353;28;код;O
13282;353;29;ошибки;O
13283;353;30;400;B-RESPONSE_CODE
13284;353;31;-;O
13285;353;32;неверный;O
13286;353;33;формат;O
13287;353;34;данных;O
13288;353;35;.;O
13289;354;0;сотрудник;B-ACTOR
13290;354;1;безопасности;I-ACTOR
13291;354;2;пытается;O
13292;354;3;изменить;O
13293;354;4;пароль;O
13294;354;5;пользователя;O
13295;354;6;без;O
13296;354;7;его;O
13297;354;8;согласия;O
13298;354;9;.;O
13299;354;10;действие;O
13300;354;11;:;O
13301;354;12;put;B-REQUEST_TYPE
13302;354;13;-;O
13303;354;14;запрос;O
13304;354;15;на;O
13305;354;16;эндпоинт;O
13306;354;17;"""";O
13307;354;18;/security/user/{user_id}/password;B-ENDPOINT
13308;354;19;"""";O
13309;354;20;без;O
13310;354;21;подтверждения;O
13311;354;22;пользователя;O
13312;354;23;.;O
13313;354;24;ожидаемый;O
13314;354;25;ответ;O
13315;354;26;:;O
13316;354;27;код;O
13317;354;28;ошибки;O
13318;354;29;401;B-RESPONSE_CODE
13319;354;30;-;O
13320;354;31;недостаточно;O
13321;354;32;прав;O
13322;354;33;для;O
13323;354;34;изменения;O
13324;354;35;пароля;O
13325;354;36;.;O
13326;355;0;клиент;B-ACTOR
13327;355;1;пытается;O
13328;355;2;изменить;O
13329;355;3;статус;O
13330;355;4;оплаты;O
13331;355;5;заказа;O
13332;355;6;после;O
13333;355;7;его;O
13334;355;8;завершения;O
13335;355;9;.;O
13336;355;10;действие;O
13337;355;11;:;O
13338;355;12;put;B-REQUEST_TYPE
13339;355;13;-;O
13340;355;14;запрос;O
13341;355;15;на;O
13342;355;16;эндпоинт;O
13343;355;17;"""";O
13344;355;18;/orders/{order_id}/payment-status;B-ENDPOINT
13345;355;19;"""";O
13346;355;20;с;O
13347;355;21;недопустимым;O
13348;355;22;статусом;O
13349;355;23;оплаты;O
13350;355;24;.;O
13351;355;25;ожидаемый;O
13352;355;26;ответ;O
13353;355;27;:;O
13354;355;28;код;O
13355;355;29;ошибки;O
13356;355;30;403;B-RESPONSE_CODE
13357;355;31;-;O
13358;355;32;нельзя;O
13359;355;33;изменить;O
13360;355;34;статус;O
13361;355;35;оплаты;O
13362;355;36;завершенного;O
13363;355;37;заказа;O
13364;355;38;.;O
13365;356;0;администратор;B-ACTOR
13366;356;1;пытается;O
13367;356;2;изменить;O
13368;356;3;настройки;O
13369;356;4;безопасности;O
13370;356;5;системы;O
13371;356;6;без;O
13372;356;7;соответствующих;O
13373;356;8;прав;O
13374;356;9;.;O
13375;356;10;действие;O
13376;356;11;:;O
13377;356;12;put;B-REQUEST_TYPE
13378;356;13;-;O
13379;356;14;запрос;O
13380;356;15;на;O
13381;356;16;эндпоинт;O
13382;356;17;"""";O
13383;356;18;/admin/security/settings;B-ENDPOINT
13384;356;19;"""";O
13385;356;20;без;O
13386;356;21;аутентификации;O
13387;356;22;.;O
13388;356;23;ожидаемый;O
13389;356;24;ответ;O
13390;356;25;:;O
13391;356;26;код;O
13392;356;27;ошибки;O
13393;356;28;401;B-RESPONSE_CODE
13394;356;29;-;O
13395;356;30;требуется;O
13396;356;31;аутентификация;O
13397;356;32;.;O
13398;357;0;менеджер;B-ACTOR
13399;357;1;проекта;I-ACTOR
13400;357;2;пытается;O
13401;357;3;изменить;O
13402;357;4;бюджет;O
13403;357;5;проекта;O
13404;357;6;на;O
13405;357;7;отрицательное;O
13406;357;8;значение;O
13407;357;9;.;O
13408;357;10;действие;O
13409;357;11;:;O
13410;357;12;put;B-REQUEST_TYPE
13411;357;13;-;O
13412;357;14;запрос;O
13413;357;15;на;O
13414;357;16;эндпоинт;O
13415;357;17;"""";O
13416;357;18;/project/{project_id}/budget;B-ENDPOINT
13417;357;19;"""";O
13418;357;20;с;O
13419;357;21;некорректными;O
13420;357;22;данными;O
13421;357;23;о;O
13422;357;24;бюджете;O
13423;357;25;.;O
13424;357;26;ожидаемый;O
13425;357;27;ответ;O
13426;357;28;:;O
13427;357;29;код;O
13428;357;30;ошибки;O
13429;357;31;400;B-RESPONSE_CODE
13430;357;32;-;O
13431;357;33;неверные;O
13432;357;34;входные;O
13433;357;35;данные;O
13434;357;36;.;O
13435;358;0;технический;B-ACTOR
13436;358;1;специалист;I-ACTOR
13437;358;2;пытается;O
13438;358;3;изменить;O
13439;358;4;конфигурацию;O
13440;358;5;сервера;O
13441;358;6;без;O
13442;358;7;необходимых;O
13443;358;8;разрешений;O
13444;358;9;.;O
13445;358;10;действие;O
13446;358;11;:;O
13447;358;12;put;B-REQUEST_TYPE
13448;358;13;-;O
13449;358;14;запрос;O
13450;358;15;на;O
13451;358;16;эндпоинт;O
13452;358;17;"""";O
13453;358;18;/admin/server/configuration;B-ENDPOINT
13454;358;19;"""";O
13455;358;20;без;O
13456;358;21;соответствующих;O
13457;358;22;прав;O
13458;358;23;.;O
13459;358;24;ожидаемый;O
13460;358;25;ответ;O
13461;358;26;:;O
13462;358;27;код;O
13463;358;28;ошибки;O
13464;358;29;403;B-RESPONSE_CODE
13465;358;30;-;O
13466;358;31;отказано;O
13467;358;32;в;O
13468;358;33;доступе;O
13469;358;34;к;O
13470;358;35;изменению;O
13471;358;36;конфигурации;O
13472;358;37;сервера;O
13473;358;38;.;O
13474;359;0;продавец;B-ACTOR
13475;359;1;пытается;O
13476;359;2;изменить;O
13477;359;3;описание;O
13478;359;4;товара;O
13479;359;5;,;O
13480;359;6;но;O
13481;359;7;указывает;O
13482;359;8;недопустимый;O
13483;359;9;идентификатор;O
13484;359;10;товара;O
13485;359;11;.;O
13486;359;12;действие;O
13487;359;13;:;O
13488;359;14;put;B-REQUEST_TYPE
13489;359;15;-;O
13490;359;16;запрос;O
13491;359;17;на;O
13492;359;18;эндпоинт;O
13493;359;19;"""";O
13494;359;20;/seller/products/{invalid_product_id}/description;B-ENDPOINT
13495;359;21;"""";O
13496;359;22;с;O
13497;359;23;обновленным;O
13498;359;24;описанием;O
13499;359;25;товара;O
13500;359;26;.;O
13501;359;27;ожидаемый;O
13502;359;28;ответ;O
13503;359;29;:;O
13504;359;30;код;O
13505;359;31;ошибки;O
13506;359;32;404;B-RESPONSE_CODE
13507;359;33;-;O
13508;359;34;товар;O
13509;359;35;не;O
13510;359;36;найден;O
13511;359;37;.;O
13512;360;0;руководитель;B-ACTOR
13513;360;1;отдела;I-ACTOR
13514;360;2;пытается;O
13515;360;3;изменить;O
13516;360;4;рабочие;O
13517;360;5;места;O
13518;360;6;сотрудников;O
13519;360;7;,;O
13520;360;8;но;O
13521;360;9;указывает;O
13522;360;10;неверные;O
13523;360;11;данные;O
13524;360;12;.;O
13525;360;13;действие;O
13526;360;14;:;O
13527;360;15;put;B-REQUEST_TYPE
13528;360;16;-;O
13529;360;17;запрос;O
13530;360;18;на;O
13531;360;19;эндпоинт;O
13532;360;20;"""";O
13533;360;21;/manager/office/workstations;B-ENDPOINT
13534;360;22;"""";O
13535;360;23;с;O
13536;360;24;некорректными;O
13537;360;25;данными;O
13538;360;26;о;O
13539;360;27;рабочих;O
13540;360;28;местах;O
13541;360;29;.;O
13542;360;30;ожидаемый;O
13543;360;31;ответ;O
13544;360;32;:;O
13545;360;33;код;O
13546;360;34;ошибки;O
13547;360;35;400;B-RESPONSE_CODE
13548;360;36;-;O
13549;360;37;неверный;O
13550;360;38;формат;O
13551;360;39;данных;O
13552;360;40;.;O
13553;361;0;финансовый;B-ACTOR
13554;361;1;аналитик;I-ACTOR
13555;361;2;пытается;O
13556;361;3;изменить;O
13557;361;4;прогноз;O
13558;361;5;прибыли;O
13559;361;6;на;O
13560;361;7;отрицательное;O
13561;361;8;значение;O
13562;361;9;.;O
13563;361;10;действие;O
13564;361;11;:;O
13565;361;12;put;B-REQUEST_TYPE
13566;361;13;-;O
13567;361;14;запрос;O
13568;361;15;на;O
13569;361;16;эндпоинт;O
13570;361;17;"""";O
13571;361;18;/finance/profit-forecast/current-month;B-ENDPOINT
13572;361;19;"""";O
13573;361;20;с;O
13574;361;21;отрицательным;O
13575;361;22;прогнозом;O
13576;361;23;прибыли;O
13577;361;24;.;O
13578;361;25;ожидаемый;O
13579;361;26;ответ;O
13580;361;27;:;O
13581;361;28;код;O
13582;361;29;ошибки;O
13583;361;30;400;B-RESPONSE_CODE
13584;361;31;-;O
13585;361;32;недопустимое;O
13586;361;33;значение;O
13587;361;34;прогноза;O
13588;361;35;прибыли;O
13589;361;36;.;O
13590;362;0;менеджер;B-ACTOR
13591;362;1;магазина;I-ACTOR
13592;362;2;пытается;O
13593;362;3;изменить;O
13594;362;4;статус;O
13595;362;5;товара;O
13596;362;6;на;O
13597;362;7;"""";O
13598;362;8;в наличии;O
13599;362;9;"""";O
13600;362;10;,;O
13601;362;11;но;O
13602;362;12;товар;O
13603;362;13;уже;O
13604;362;14;продан;O
13605;362;15;.;O
13606;362;16;действие;O
13607;362;17;:;O
13608;362;18;put;B-REQUEST_TYPE
13609;362;19;-;O
13610;362;20;запрос;O
13611;362;21;на;O
13612;362;22;эндпоинт;O
13613;362;23;"""";O
13614;362;24;/store/products/{product_id}/status;B-ENDPOINT
13615;362;25;"""";O
13616;362;26;с;O
13617;362;27;недопустимым;O
13618;362;28;статусом;O
13619;362;29;товара;O
13620;362;30;.;O
13621;362;31;ожидаемый;O
13622;362;32;ответ;O
13623;362;33;:;O
13624;362;34;код;O
13625;362;35;ошибки;O
13626;362;36;403;B-RESPONSE_CODE
13627;362;37;-;O
13628;362;38;нельзя;O
13629;362;39;изменить;O
13630;362;40;статус;O
13631;362;41;уже;O
13632;362;42;проданного;O
13633;362;43;товара;O
13634;362;44;.;O
13635;363;0;контент;O
13636;363;1;-;O
13637;363;2;менеджер;O
13638;363;3;пытается;O
13639;363;4;изменить;O
13640;363;5;шаблон;O
13641;363;6;электронного;O
13642;363;7;письма;O
13643;363;8;,;O
13644;363;9;но;O
13645;363;10;указывает;O
13646;363;11;несуществующий;O
13647;363;12;идентификатор;O
13648;363;13;шаблона;O
13649;363;14;.;O
13650;363;15;действие;O
13651;363;16;:;O
13652;363;17;put;B-REQUEST_TYPE
13653;363;18;-;O
13654;363;19;запрос;O
13655;363;20;на;O
13656;363;21;эндпоинт;O
13657;363;22;"""";O
13658;363;23;/content/email-templates/{invalid_template_id};B-ENDPOINT
13659;363;24;"""";O
13660;363;25;с;O
13661;363;26;обновленным;O
13662;363;27;шаблоном;O
13663;363;28;электронного;O
13664;363;29;письма;O
13665;363;30;.;O
13666;363;31;ожидаемый;O
13667;363;32;ответ;O
13668;363;33;:;O
13669;363;34;код;O
13670;363;35;ошибки;O
13671;363;36;404;B-RESPONSE_CODE
13672;363;37;-;O
13673;363;38;шаблон;O
13674;363;39;электронного;O
13675;363;40;письма;O
13676;363;41;не;O
13677;363;42;найден;O
13678;363;43;.;O
13679;364;0;администратор;B-ACTOR
13680;364;1;пытается;O
13681;364;2;изменить;O
13682;364;3;настройки;O
13683;364;4;безопасности;O
13684;364;5;приложения;O
13685;364;6;,;O
13686;364;7;но;O
13687;364;8;указывает;O
13688;364;9;некорректные;O
13689;364;10;параметры;O
13690;364;11;.;O
13691;364;12;действие;O
13692;364;13;:;O
13693;364;14;put;B-REQUEST_TYPE
13694;364;15;-;O
13695;364;16;запрос;O
13696;364;17;на;O
13697;364;18;эндпоинт;O
13698;364;19;"""";O
13699;364;20;/admin/application/security-settings;B-ENDPOINT
13700;364;21;"""";O
13701;364;22;с;O
13702;364;23;неверными;O
13703;364;24;настройками;O
13704;364;25;безопасности;O
13705;364;26;.;O
13706;364;27;ожидаемый;O
13707;364;28;ответ;O
13708;364;29;:;O
13709;364;30;код;O
13710;364;31;ошибки;O
13711;364;32;400;B-RESPONSE_CODE
13712;364;33;-;O
13713;364;34;ошибка;O
13714;364;35;в;O
13715;364;36;параметрах;O
13716;364;37;запроса;O
13717;364;38;.;O
13718;365;0;разработчик;B-ACTOR
13719;365;1;пытается;O
13720;365;2;изменить;O
13721;365;3;версию;O
13722;365;4;api;O
13723;365;5;,;O
13724;365;6;но;O
13725;365;7;указывает;O
13726;365;8;уже;O
13727;365;9;существующий;O
